Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	MET Promotes Cell Motility R-HSA-8875878	2/28	2.593189e-01	6.429778e-01	0	0	2.108436e+00	2.845750e+00	LAMB3;LAMC3
Reactome_2022	Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	4/74	2.641019e-01	6.495047e-01	0	0	1.567149e+00	2.086534e+00	GRIA2;NRAS;ADCY1;GRIA3
Reactome_2022	Acyl Chain Remodelling Of PE R-HSA-1482839	2/29	2.725311e-01	6.495047e-01	0	0	2.030241e+00	2.639318e+00	PLA2G2A;MBOAT2
Reactome_2022	EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665	2/29	2.725311e-01	6.495047e-01	0	0	2.030241e+00	2.639318e+00	MPZ;POU3F2
Reactome_2022	G1/S-Specific Transcription R-HSA-69205	2/29	2.725311e-01	6.495047e-01	0	0	2.030241e+00	2.639318e+00	CCNE1;CDC6
Reactome_2022	Myogenesis R-HSA-525793	2/29	2.725311e-01	6.495047e-01	0	0	2.030241e+00	2.639318e+00	CDH4;CDH2
Reactome_2022	PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884	2/29	2.725311e-01	6.495047e-01	0	0	2.030241e+00	2.639318e+00	DDX4;MAEL
Reactome_2022	Peroxisomal Lipid Metabolism R-HSA-390918	2/29	2.725311e-01	6.495047e-01	0	0	2.030241e+00	2.639318e+00	HAO2;SLC27A2
Reactome_2022	Surfactant Metabolism R-HSA-5683826	2/29	2.725311e-01	6.495047e-01	0	0	2.030241e+00	2.639318e+00	SLC34A2;DMBT1
Reactome_2022	Uptake And Actions Of Bacterial Toxins R-HSA-5339562	2/29	2.725311e-01	6.495047e-01	0	0	2.030241e+00	2.639318e+00	SNAP25;SYT1
Reactome_2022	Adenylate Cyclase Activating Pathway R-HSA-170660	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	ADCY1
Reactome_2022	Atorvastatin ADME R-HSA-9754706	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	ABCC2
Reactome_2022	CHL1 Interactions R-HSA-447041	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	ANK1
Reactome_2022	Chylomicron Assembly R-HSA-8963888	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	APOE
Reactome_2022	Chylomicron Remodeling R-HSA-8963901	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	APOE
Reactome_2022	Diseases Associated With Surfactant Metabolism R-HSA-5687613	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	SLC34A2
Reactome_2022	Multifunctional Anion Exchangers R-HSA-427601	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	SLC26A2
Reactome_2022	Phase 3 - Rapid Repolarisation R-HSA-5576890	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	KCNA5
Reactome_2022	Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	ROBO2
Reactome_2022	Serine Biosynthesis R-HSA-977347	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	PHGDH
Reactome_2022	Transport Of Gamma-Carboxylated Protein Precursors From Endoplasmic Reticulum To Golgi Apparatus R-HSA-159763	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	F9
Reactome_2022	Type I Hemidesmosome Assembly R-HSA-446107	1/9	2.760563e-01	6.495047e-01	0	0	3.424538e+00	4.407896e+00	LAMB3
Reactome_2022	Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	3/52	2.773142e-01	6.508806e-01	0	0	1.678528e+00	2.152887e+00	NRAS;CCNE1;EGFR
Reactome_2022	Downstream Signaling Of Activated FGFR1 R-HSA-5654687	2/30	2.857334e-01	6.670918e-01	0	0	1.957631e+00	2.452316e+00	NRAS;FGF3
Reactome_2022	Signaling By CSF3 (G-CSF) R-HSA-9674555	2/30	2.857334e-01	6.670918e-01	0	0	1.957631e+00	2.452316e+00	NRAS;GAB2
Reactome_2022	Nervous System Development R-HSA-9675108	22/545	2.865697e-01	6.670918e-01	0	0	1.156141e+00	1.444915e+00	RET;ROBO2;NCAN;SEMA6D;ITGB3;UNC5C;GAB2;RPS4Y1;L1CAM;EFNA5;ANK1;POU3F2;MMP9;EGFR;NRAS;GPC1;MPZ;PSMD3;COL9A1;COL9A3;EPHA3;SPTBN2
Reactome_2022	Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361	3/53	2.869805e-01	6.670918e-01	0	0	1.644872e+00	2.053361e+00	MYO3B;CHRNA9;MYO7A
Reactome_2022	Nuclear Events Mediated By NFE2L2 R-HSA-9759194	4/78	2.956913e-01	6.719686e-01	0	0	1.482130e+00	1.805885e+00	PSMD3;GSTA1;PHGDH;SLC7A11
Reactome_2022	EGFR Downregulation R-HSA-182971	2/31	2.989103e-01	6.719686e-01	0	0	1.890028e+00	2.282420e+00	AREG;EGFR
Reactome_2022	Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721	2/31	2.989103e-01	6.719686e-01	0	0	1.890028e+00	2.282420e+00	GRIA2;GRIA3
Reactome_2022	Glyoxylate Metabolism And Glycine Degradation R-HSA-389661	2/31	2.989103e-01	6.719686e-01	0	0	1.890028e+00	2.282420e+00	HAO1;AGXT
Reactome_2022	Calcitonin-like Ligand Receptors R-HSA-419812	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	RAMP3
Reactome_2022	Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	NRAS
Reactome_2022	Gamma-carboxylation Of Protein Precursors R-HSA-159740	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	F9
Reactome_2022	Interaction With Cumulus Cells And Zona Pellucida R-HSA-2534343	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	ADAM2
Reactome_2022	Organic Anion Transporters R-HSA-428643	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	SLC5A8
Reactome_2022	RHO GTPases Activate KTN1 R-HSA-5625970	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	KLC4
Reactome_2022	RHOBTB3 ATPase Cycle R-HSA-9706019	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	CCNE1
Reactome_2022	RUNX3 Regulates p14-ARF R-HSA-8951936	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	NRAS
Reactome_2022	Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	F9
Reactome_2022	STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	GAB2
Reactome_2022	Signaling By FGFR4 In Disease R-HSA-5655291	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	NRAS
Reactome_2022	Thyroxine Biosynthesis R-HSA-209968	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	DIO2
Reactome_2022	Uptake Of Dietary Cobalamins Into Enterocytes R-HSA-9758881	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	TCN1
Reactome_2022	Zinc Influx Into Cells By SLC39 Gene Family R-HSA-442380	1/10	3.015868e-01	6.719686e-01	0	0	3.043876e+00	3.648687e+00	SLC39A8
Reactome_2022	Complement Cascade R-HSA-166658	3/55	3.063828e-01	6.810855e-01	0	0	1.581443e+00	1.870720e+00	VTN;CR2;C4BPA
Reactome_2022	Integration Of Energy Metabolism R-HSA-163685	5/105	3.117810e-01	6.873563e-01	0	0	1.371071e+00	1.597921e+00	SNAP25;KCNC2;GNG4;ADIPOQ;ADCY1
Reactome_2022	Glucagon Signaling In Metabolic Regulation R-HSA-163359	2/32	3.120470e-01	6.873563e-01	0	0	1.826932e+00	2.127648e+00	GNG4;ADCY1
Reactome_2022	Nuclear Signaling By ERBB4 R-HSA-1251985	2/32	3.120470e-01	6.873563e-01	0	0	1.826932e+00	2.127648e+00	APOE;S100B
Reactome_2022	Phase 0 - Rapid Depolarisation R-HSA-5576892	2/32	3.120470e-01	6.873563e-01	0	0	1.826932e+00	2.127648e+00	FGF14;FGF12
Reactome_2022	Signaling By NTRKs R-HSA-166520	6/132	3.220710e-01	6.933031e-01	0	0	1.305879e+00	1.479539e+00	NTRK2;TPH1;TF;NRAS;RIT2;ASCL1
Reactome_2022	FGFR2 Mutant Receptor Activation R-HSA-1839126	2/33	3.251300e-01	6.933031e-01	0	0	1.767907e+00	1.986297e+00	FGF3;FGFR2
Reactome_2022	Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948	2/33	3.251300e-01	6.933031e-01	0	0	1.767907e+00	1.986297e+00	NRAS;ITGB3
Reactome_2022	Signaling To ERKs R-HSA-187687	2/33	3.251300e-01	6.933031e-01	0	0	1.767907e+00	1.986297e+00	NRAS;RIT2
Reactome_2022	Apoptotic Cleavage Of Cell Adhesion Proteins R-HSA-351906	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	PKP1
Reactome_2022	CYP2E1 Reactions R-HSA-211999	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	CYP2A6
Reactome_2022	Erythrocytes Take Up Carbon Dioxide And Release Oxygen R-HSA-1237044	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	CA2
Reactome_2022	Ethanol Oxidation R-HSA-71384	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	ADH1B
Reactome_2022	Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	F9
Reactome_2022	Interleukin-27 Signaling R-HSA-9020956	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	CRLF1
Reactome_2022	Killing Mechanisms R-HSA-9664420	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	WNT5A
Reactome_2022	Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	CA9
Reactome_2022	SARS-CoV-2 Modulates Autophagy R-HSA-9754560	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	UVRAG
Reactome_2022	Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	NRAS
Reactome_2022	Transport Of Organic Anions R-HSA-879518	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	SLCO3A1
Reactome_2022	WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745	1/11	3.262181e-01	6.933031e-01	0	0	2.739347e+00	3.068586e+00	WNT5A
Reactome_2022	Negative Regulation Of FGFR2 Signaling R-HSA-5654727	2/34	3.381469e-01	7.170441e-01	0	0	1.712571e+00	1.856898e+00	FGF3;FGFR2
Reactome_2022	Immune System R-HSA-168256	72/1943	3.433851e-01	7.170441e-01	0	0	1.059261e+00	1.132247e+00	PIGR;SNAP25;PGLYRP2;ITGAM;CALML5;C4BPA;TCIRG1;S100A7A;ANPEP;CTSK;PSMD3;LBP;CTSF;CD177;GBP5;CR2;MUCL1;DCD;S100A1;MMP1;KRT1;NDUFC2;IL19;GAB2;MMP9;MMP12;CHIT1;RAP2C;MYH2;SLPI;CEACAM6;PKP1;CHI3L1;LTB;SEC22B;S100A9;SLC27A2;ATP6V0D2;S100A8;S100A7;CSTB;PTGS2;TARP;VTN;KLC4;CD79A;SEC14L3;NRAS;MUC2;CCL5;CCL19;PI3;MUC4;SPTBN2;PTPRN2;MUC16;MUC17;HSPA6;PLA2G2A;FBXL18;MUC5B;S100B;RCAN1;VNN1;SELL;TCN1;QPCT;LCN2;SAA2;S100P;MUC20;CRLF1
Reactome_2022	CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	ADCY1
Reactome_2022	FGFR3 Mutant Receptor Activation R-HSA-2033514	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	FGFR3
Reactome_2022	Glutathione Synthesis And Recycling R-HSA-174403	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	GGT1
Reactome_2022	Maturation Of Nucleoprotein R-HSA-9683610	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	PARP8
Reactome_2022	Miscellaneous Substrates R-HSA-211958	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	CYP4B1
Reactome_2022	PECAM1 Interactions R-HSA-210990	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	ITGB3
Reactome_2022	Peptide Hormone Biosynthesis R-HSA-209952	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	PCSK1
Reactome_2022	Pregnenolone Biosynthesis R-HSA-196108	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	STARD3
Reactome_2022	Tandem Pore Domain Potassium Channels R-HSA-1296346	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	KCNK3
Reactome_2022	Translation Of Replicase And Assembly Of Replication Transcription Complex R-HSA-9679504	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	UVRAG
Reactome_2022	Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	SLC28A2
Reactome_2022	Vitamin D (Calciferol) Metabolism R-HSA-196791	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	CYP24A1
Reactome_2022	p38MAPK Events R-HSA-171007	1/12	3.499819e-01	7.170441e-01	0	0	2.490186e+00	2.614381e+00	NRAS
Reactome_2022	Meiotic Synapsis R-HSA-1221632	3/60	3.549835e-01	7.170441e-01	0	0	1.442345e+00	1.493814e+00	STAG3;HSPA2;SYNE1
Reactome_2022	Transcriptional Regulation By MECP2 R-HSA-8986944	3/60	3.549835e-01	7.170441e-01	0	0	1.442345e+00	1.493814e+00	GRIA2;PVALB;SLC6A4
Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	5/112	3.607497e-01	7.170441e-01	0	0	1.280908e+00	1.305977e+00	S100A1;SAA2;S100B;S100A9;S100A8
Reactome_2022	Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	7/165	3.635099e-01	7.170441e-01	0	0	1.214673e+00	1.229187e+00	RAMP3;GNG4;ADCY1;GGT1;TARP;TAAR1;PTHLH
Reactome_2022	Glutathione Conjugation R-HSA-156590	2/36	3.639367e-01	7.170441e-01	0	0	1.611664e+00	1.629030e+00	GSTA1;GGT1
Reactome_2022	HSF1-dependent Transactivation R-HSA-3371571	2/36	3.639367e-01	7.170441e-01	0	0	1.611664e+00	1.629030e+00	HSPA6;HSPA2
Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	2/36	3.639367e-01	7.170441e-01	0	0	1.611664e+00	1.629030e+00	DBI;ACSF2
Reactome_2022	NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569	2/36	3.639367e-01	7.170441e-01	0	0	1.611664e+00	1.629030e+00	APOE;PLTP
Reactome_2022	ROS And RNS Production In Phagocytes R-HSA-1222556	2/36	3.639367e-01	7.170441e-01	0	0	1.611664e+00	1.629030e+00	TCIRG1;ATP6V0D2
Reactome_2022	Signaling By FGFR1 In Disease R-HSA-5655302	2/36	3.639367e-01	7.170441e-01	0	0	1.611664e+00	1.629030e+00	NRAS;GAB2
Reactome_2022	Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	2/36	3.639367e-01	7.170441e-01	0	0	1.611664e+00	1.629030e+00	APOE;EGFR
Reactome_2022	Ca2+ Pathway R-HSA-4086398	3/61	3.646706e-01	7.170441e-01	0	0	1.417403e+00	1.429821e+00	NRAS;GNG4;WNT5A
Reactome_2022	Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	3/61	3.646706e-01	7.170441e-01	0	0	1.417403e+00	1.429821e+00	TPH1;TF;ASCL1
Reactome_2022	Post NMDA Receptor Activation Events R-HSA-438064	3/61	3.646706e-01	7.170441e-01	0	0	1.417403e+00	1.429821e+00	GRIA2;NRAS;ADCY1
Reactome_2022	Adenylate Cyclase Inhibitory Pathway R-HSA-170670	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	ADCY1
Reactome_2022	Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	GPC1
Reactome_2022	Dissolution Of Fibrin Clot R-HSA-75205	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	SERPINE2
Reactome_2022	ERBB2 Activates PTK6 Signaling R-HSA-8847993	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	EGFR
Reactome_2022	Erythropoietin Activates RAS R-HSA-9027284	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	NRAS
Reactome_2022	FCGR Activation R-HSA-2029481	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	TARP
Reactome_2022	FGFR2c Ligand Binding And Activation R-HSA-190375	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	FGFR2
Reactome_2022	FGFR3 Ligand Binding And Activation R-HSA-190239	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	FGFR3
Reactome_2022	FGFRL1 Modulation Of FGFR1 Signaling R-HSA-5658623	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	FGF3
Reactome_2022	PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	NRAS
Reactome_2022	Phospholipase C-mediated Cascade; FGFR3 R-HSA-5654227	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	FGFR3
Reactome_2022	SHC1 Events In ERBB4 Signaling R-HSA-1250347	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	NRAS
Reactome_2022	Synthesis Of PE R-HSA-1483213	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	PHOSPHO1
Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	EGFR
Reactome_2022	Trafficking And Processing Of Endosomal TLR R-HSA-1679131	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	CTSK
Reactome_2022	Transcriptional Regulation Of Testis Differentiation R-HSA-9690406	1/13	3.729088e-01	7.170441e-01	0	0	2.282552e+00	2.251558e+00	PTGDS
Reactome_2022	Leishmania Infection R-HSA-9658195	10/247	3.730300e-01	7.170441e-01	0	0	1.157029e+00	1.140942e+00	MYH2;RAMP3;GNG4;ENTPD5;WNT5A;ADCY1;GGT1;TARP;TAAR1;PTHLH
Reactome_2022	Axon Guidance R-HSA-422475	20/519	3.733521e-01	7.170441e-01	0	0	1.099776e+00	1.083536e+00	RET;ROBO2;NCAN;SEMA6D;ITGB3;UNC5C;GAB2;RPS4Y1;L1CAM;EFNA5;ANK1;MMP9;EGFR;NRAS;GPC1;PSMD3;COL9A1;COL9A3;EPHA3;SPTBN2
Reactome_2022	Asymmetric Localization Of PCP Proteins R-HSA-4608870	3/62	3.743334e-01	7.170441e-01	0	0	1.393307e+00	1.369075e+00	PSMD3;WNT5A;FZD8
Reactome_2022	Opioid Signaling R-HSA-111885	4/88	3.760294e-01	7.170441e-01	0	0	1.305006e+00	1.276411e+00	GNG4;PDE4D;PPP1R1B;ADCY1
Reactome_2022	Early SARS-CoV-2 Infection Events R-HSA-9772572	2/37	3.766891e-01	7.170441e-01	0	0	1.565535e+00	1.528487e+00	UVRAG;GPC1
Reactome_2022	FLT3 Signaling R-HSA-9607240	2/37	3.766891e-01	7.170441e-01	0	0	1.565535e+00	1.528487e+00	NRAS;GAB2
Reactome_2022	MAP2K And MAPK Activation R-HSA-5674135	2/37	3.766891e-01	7.170441e-01	0	0	1.565535e+00	1.528487e+00	NRAS;ITGB3
Reactome_2022	Triglyceride Metabolism R-HSA-8979227	2/37	3.766891e-01	7.170441e-01	0	0	1.565535e+00	1.528487e+00	FABP4;PLIN1
Reactome_2022	FCGR3A-mediated IL10 Synthesis R-HSA-9664323	2/38	3.893342e-01	7.367635e-01	0	0	1.521969e+00	1.435700e+00	ADCY1;TARP
Reactome_2022	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	2/38	3.893342e-01	7.367635e-01	0	0	1.521969e+00	1.435700e+00	HSPA2;AREG
Reactome_2022	Signaling By RAF1 Mutants R-HSA-9656223	2/38	3.893342e-01	7.367635e-01	0	0	1.521969e+00	1.435700e+00	NRAS;ITGB3
Reactome_2022	Heme Biosynthesis R-HSA-189451	1/14	3.950281e-01	7.374366e-01	0	0	2.106862e+00	1.956850e+00	ALB
Reactome_2022	Interleukin-15 Signaling R-HSA-8983432	1/14	3.950281e-01	7.374366e-01	0	0	2.106862e+00	1.956850e+00	GAB2
Reactome_2022	Pentose Phosphate Pathway R-HSA-71336	1/14	3.950281e-01	7.374366e-01	0	0	2.106862e+00	1.956850e+00	PHGDH
Reactome_2022	Physiological Factors R-HSA-5578768	1/14	3.950281e-01	7.374366e-01	0	0	2.106862e+00	1.956850e+00	MMP12
Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	1/14	3.950281e-01	7.374366e-01	0	0	2.106862e+00	1.956850e+00	GAB2
Reactome_2022	TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116	1/14	3.950281e-01	7.374366e-01	0	0	2.106862e+00	1.956850e+00	CCNE1
Reactome_2022	TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205	1/14	3.950281e-01	7.374366e-01	0	0	2.106862e+00	1.956850e+00	MPZ
Reactome_2022	Signaling By FGFR3 R-HSA-5654741	2/39	4.018637e-01	7.473119e-01	0	0	1.480758e+00	1.349922e+00	NRAS;FGFR3
Reactome_2022	Synthesis Of PA R-HSA-1483166	2/39	4.018637e-01	7.473119e-01	0	0	1.480758e+00	1.349922e+00	PLA2G2A;DDHD2
Reactome_2022	COPII-mediated Vesicle Transport R-HSA-204005	3/66	4.126411e-01	7.596757e-01	0	0	1.304572e+00	1.154777e+00	SEC22B;FOLR2;AREG
Reactome_2022	Amine Ligand-Binding Receptors R-HSA-375280	2/40	4.142700e-01	7.596757e-01	0	0	1.441716e+00	1.270494e+00	CHRM4;TAAR1
Reactome_2022	RET Signaling R-HSA-8853659	2/40	4.142700e-01	7.596757e-01	0	0	1.441716e+00	1.270494e+00	RET;GAB2
Reactome_2022	Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS) R-HSA-9651496	1/15	4.163683e-01	7.596757e-01	0	0	1.956270e+00	1.714055e+00	F9
Reactome_2022	Diseases Associated With Glycosylation Precursor Biosynthesis R-HSA-5609975	1/15	4.163683e-01	7.596757e-01	0	0	1.956270e+00	1.714055e+00	SLPI
Reactome_2022	ERBB2 Regulates Cell Motility R-HSA-6785631	1/15	4.163683e-01	7.596757e-01	0	0	1.956270e+00	1.714055e+00	EGFR
Reactome_2022	GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194	1/15	4.163683e-01	7.596757e-01	0	0	1.956270e+00	1.714055e+00	ITGB3
Reactome_2022	WNT5A-dependent Internalization Of FZD4 R-HSA-5099900	1/15	4.163683e-01	7.596757e-01	0	0	1.956270e+00	1.714055e+00	WNT5A
Reactome_2022	cGMP Effects R-HSA-418457	1/15	4.163683e-01	7.596757e-01	0	0	1.956270e+00	1.714055e+00	PDE5A
Reactome_2022	p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708	1/15	4.163683e-01	7.596757e-01	0	0	1.956270e+00	1.714055e+00	ITGB3
Reactome_2022	Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332	2/41	4.265463e-01	7.738654e-01	0	0	1.404676e+00	1.196832e+00	TUBA3D;TUBB3
Reactome_2022	MTOR Signaling R-HSA-165159	2/41	4.265463e-01	7.738654e-01	0	0	1.404676e+00	1.196832e+00	RPS6KB1;EIF4EBP1
Reactome_2022	Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955	2/41	4.265463e-01	7.738654e-01	0	0	1.404676e+00	1.196832e+00	NRAS;ITGB3
Reactome_2022	FGFR1 Ligand Binding And Activation R-HSA-190242	1/16	4.369567e-01	7.812331e-01	0	0	1.825758e+00	1.511583e+00	FGF3
Reactome_2022	Gap Junction Assembly R-HSA-190861	1/16	4.369567e-01	7.812331e-01	0	0	1.825758e+00	1.511583e+00	GJB6
Reactome_2022	PI3K Events In ERBB2 Signaling R-HSA-1963642	1/16	4.369567e-01	7.812331e-01	0	0	1.825758e+00	1.511583e+00	EGFR
Reactome_2022	PKA Activation In Glucagon Signaling R-HSA-164378	1/16	4.369567e-01	7.812331e-01	0	0	1.825758e+00	1.511583e+00	ADCY1
Reactome_2022	Phospholipase C-mediated Cascade: FGFR1 R-HSA-5654219	1/16	4.369567e-01	7.812331e-01	0	0	1.825758e+00	1.511583e+00	FGF3
Reactome_2022	Plasma Lipoprotein Assembly R-HSA-8963898	1/16	4.369567e-01	7.812331e-01	0	0	1.825758e+00	1.511583e+00	APOE
Reactome_2022	Signaling By NTRK3 (TRKC) R-HSA-9034015	1/16	4.369567e-01	7.812331e-01	0	0	1.825758e+00	1.511583e+00	NRAS
Reactome_2022	Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676	2/42	4.386862e-01	7.812331e-01	0	0	1.369488e+00	1.128418e+00	KCNC2;GNG4
Reactome_2022	Kinesins R-HSA-983189	2/42	4.386862e-01	7.812331e-01	0	0	1.369488e+00	1.128418e+00	KLC4;KIF1A
Reactome_2022	RND3 GTPase Cycle R-HSA-9696264	2/42	4.386862e-01	7.812331e-01	0	0	1.369488e+00	1.128418e+00	DDX4;CKB
Reactome_2022	GPER1 Signaling R-HSA-9634597	2/43	4.506843e-01	7.959365e-01	0	0	1.336016e+00	1.064789e+00	GNG4;ADCY1
Reactome_2022	Smooth Muscle Contraction R-HSA-445355	2/43	4.506843e-01	7.959365e-01	0	0	1.336016e+00	1.064789e+00	PDE5A;ACTG2
