Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Translesion Synthesis By POLH R-HSA-110320	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	PCNA
Reactome_2022	Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	CCNB1
Reactome_2022	Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	MAPK14
Reactome_2022	Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	SRC
Reactome_2022	Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	RPS6
Reactome_2022	Post-translational Protein Modification R-HSA-597592	12/1383	1.050356e-01	1.667121e-01	0	0	1.558071e+00	3.511044e+00	SMAD4;PCNA;CDH2;RAB25;PGR;PARK7;GATA3;EEF2;ESR1;BIRC2;CDC73;TPGS2
Reactome_2022	P75 NTR Receptor-Mediated Signaling R-HSA-193704	2/95	1.052828e-01	1.667365e-01	0	0	3.733447e+00	8.404380e+00	PREX1;BCL2L11
Reactome_2022	SARS-CoV-2-host Interactions R-HSA-9705683	3/196	1.056920e-01	1.670166e-01	0	0	2.708652e+00	6.086954e+00	CAV1;RPS6;YWHAZ
Reactome_2022	HCMV Early Events R-HSA-9609690	2/96	1.071317e-01	1.685508e-01	0	0	3.693542e+00	8.250252e+00	IRS1;EGFR
Reactome_2022	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	2/96	1.071317e-01	1.685508e-01	0	0	3.693542e+00	8.250252e+00	MAP2K1;MAPK14
Reactome_2022	Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	RB1
Reactome_2022	PI-3K cascade:FGFR4 R-HSA-5654720	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	PIK3R1
Reactome_2022	Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	LCK
Reactome_2022	Phosphorylation Of APC/C R-HSA-176412	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	CCNB1
Reactome_2022	CD209 (DC-SIGN) Signaling R-HSA-5621575	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	NRAS
Reactome_2022	Chaperone Mediated Autophagy R-HSA-9613829	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	PARK7
Reactome_2022	SHC-mediated cascade:FGFR1 R-HSA-5654688	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	NRAS
Reactome_2022	TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	BAX
Reactome_2022	Lagging Strand Synthesis R-HSA-69186	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	PCNA
Reactome_2022	Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938	1/20	1.098745e-01	1.691643e-01	0	0	9.091533e+00	2.007789e+01	LCK
Reactome_2022	Interferon Signaling R-HSA-913531	3/200	1.105391e-01	1.698240e-01	0	0	2.653115e+00	5.843184e+00	PRKCD;EIF4E;EIF4G1
Reactome_2022	Ub-specific Processing Proteases R-HSA-5689880	3/201	1.117642e-01	1.713400e-01	0	0	2.639582e+00	5.784284e+00	SMAD4;GATA3;BIRC2
Reactome_2022	CLEC7A (Dectin-1) Signaling R-HSA-5607764	2/99	1.127303e-01	1.724534e-01	0	0	3.578767e+00	7.811578e+00	SRC;PRKCD
Reactome_2022	Signaling By NOTCH R-HSA-157118	3/203	1.142301e-01	1.734077e-01	0	0	2.612920e+00	5.668837e+00	YBX1;YWHAZ;EGFR
Reactome_2022	PCNA-Dependent Long Patch Base Excision Repair R-HSA-5651801	1/21	1.150424e-01	1.734077e-01	0	0	8.636522e+00	1.867609e+01	PCNA
Reactome_2022	PD-1 Signaling R-HSA-389948	1/21	1.150424e-01	1.734077e-01	0	0	8.636522e+00	1.867609e+01	LCK
Reactome_2022	PI-3K cascade:FGFR1 R-HSA-5654689	1/21	1.150424e-01	1.734077e-01	0	0	8.636522e+00	1.867609e+01	PIK3R1
Reactome_2022	RHO GTPases Activate PAKs R-HSA-5627123	1/21	1.150424e-01	1.734077e-01	0	0	8.636522e+00	1.867609e+01	MYH11
Reactome_2022	Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803	1/21	1.150424e-01	1.734077e-01	0	0	8.636522e+00	1.867609e+01	BCL2L11
Reactome_2022	FRS-mediated FGFR4 Signaling R-HSA-5654712	1/21	1.150424e-01	1.734077e-01	0	0	8.636522e+00	1.867609e+01	NRAS
Reactome_2022	Transcriptional Regulation By RUNX1 R-HSA-8878171	3/204	1.154708e-01	1.736894e-01	0	0	2.599789e+00	5.612261e+00	SRC;GATA3;ESR1
Reactome_2022	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	2/101	1.165044e-01	1.748781e-01	0	0	3.506114e+00	7.537537e+00	MAP2K1;MAPK14
Reactome_2022	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	2/102	1.184034e-01	1.773584e-01	0	0	3.470877e+00	7.405664e+00	MAP2K1;MAPK14
Reactome_2022	SHC-mediated cascade:FGFR2 R-HSA-5654699	1/22	1.201805e-01	1.779899e-01	0	0	8.224845e+00	1.742648e+01	NRAS
Reactome_2022	ERK/MAPK Targets R-HSA-198753	1/22	1.201805e-01	1.779899e-01	0	0	8.224845e+00	1.742648e+01	MAPK14
Reactome_2022	Signaling By NODAL R-HSA-1181150	1/22	1.201805e-01	1.779899e-01	0	0	8.224845e+00	1.742648e+01	SMAD4
Reactome_2022	FRS-mediated FGFR1 Signaling R-HSA-5654693	1/22	1.201805e-01	1.779899e-01	0	0	8.224845e+00	1.742648e+01	NRAS
Reactome_2022	Nephrin Family Interactions R-HSA-373753	1/22	1.201805e-01	1.779899e-01	0	0	8.224845e+00	1.742648e+01	PIK3R1
Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	2/103	1.203103e-01	1.779899e-01	0	0	3.436338e+00	7.277069e+00	MAP2K1;MAPK14
Reactome_2022	Signaling By ROBO Receptors R-HSA-376176	3/209	1.217506e-01	1.797509e-01	0	0	2.536043e+00	5.340349e+00	SRC;RPS6;EIF4G1
Reactome_2022	PI-3K cascade:FGFR2 R-HSA-5654695	1/23	1.252891e-01	1.830952e-01	0	0	7.850593e+00	1.630671e+01	PIK3R1
Reactome_2022	RHOBTB1 GTPase Cycle R-HSA-9013422	1/23	1.252891e-01	1.830952e-01	0	0	7.850593e+00	1.630671e+01	RBM15
Reactome_2022	IKK Complex Recruitment Mediated By RIP1 R-HSA-937041	1/23	1.252891e-01	1.830952e-01	0	0	7.850593e+00	1.630671e+01	BIRC2
Reactome_2022	Triglyceride Catabolism R-HSA-163560	1/23	1.252891e-01	1.830952e-01	0	0	7.850593e+00	1.630671e+01	CAV1
Reactome_2022	Long-term Potentiation R-HSA-9620244	1/23	1.252891e-01	1.830952e-01	0	0	7.850593e+00	1.630671e+01	SRC
Reactome_2022	Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	2/106	1.260763e-01	1.838719e-01	0	0	3.336707e+00	6.909881e+00	MAP2K1;MAPK14
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	7/722	1.266930e-01	1.843973e-01	0	0	1.721730e+00	3.557073e+00	RB1;CCNE1;RPS6;PRKCD;AKT1S1;PGR;MAPK14
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	2/107	1.280129e-01	1.859420e-01	0	0	3.304762e+00	6.793348e+00	GATA3;PIK3R1
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048	1/24	1.303682e-01	1.870953e-01	0	0	7.508885e+00	1.529854e+01	CCNB1
Reactome_2022	Aggrephagy R-HSA-9646399	1/24	1.303682e-01	1.870953e-01	0	0	7.508885e+00	1.529854e+01	PARK7
Reactome_2022	Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	1/24	1.303682e-01	1.870953e-01	0	0	7.508885e+00	1.529854e+01	BCL2L11
Reactome_2022	Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	1/24	1.303682e-01	1.870953e-01	0	0	7.508885e+00	1.529854e+01	EGFR
Reactome_2022	FRS-mediated FGFR2 Signaling R-HSA-5654700	1/24	1.303682e-01	1.870953e-01	0	0	7.508885e+00	1.529854e+01	NRAS
Reactome_2022	Growth Hormone Receptor Signaling R-HSA-982772	1/24	1.303682e-01	1.870953e-01	0	0	7.508885e+00	1.529854e+01	IRS1
Reactome_2022	Signaling By B Cell Receptor (BCR) R-HSA-983705	2/109	1.319072e-01	1.889269e-01	0	0	3.242663e+00	6.568521e+00	NRAS;PIK3R1
Reactome_2022	Polymerase Switching On C-strand Of Telomere R-HSA-174411	1/25	1.354181e-01	1.920427e-01	0	0	7.195652e+00	1.438690e+01	PCNA
Reactome_2022	Basigin Interactions R-HSA-210991	1/25	1.354181e-01	1.920427e-01	0	0	7.195652e+00	1.438690e+01	CAV1
Reactome_2022	Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273	1/25	1.354181e-01	1.920427e-01	0	0	7.195652e+00	1.438690e+01	CCNB1
Reactome_2022	Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373	1/25	1.354181e-01	1.920427e-01	0	0	7.195652e+00	1.438690e+01	PCNA
Reactome_2022	TRP Channels R-HSA-3295583	1/25	1.354181e-01	1.920427e-01	0	0	7.195652e+00	1.438690e+01	TRPC6
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	7/736	1.360586e-01	1.925711e-01	0	0	1.687432e+00	3.365869e+00	RB1;CCNE1;RPS6;PRKCD;AKT1S1;PGR;MAPK14
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	5/468	1.363727e-01	1.926365e-01	0	0	1.889460e+00	3.764491e+00	RCAN1;NRAS;PRKCD;MAPK14;EEF2
Reactome_2022	Mitotic Prophase R-HSA-68875	2/112	1.377992e-01	1.935109e-01	0	0	3.153748e+00	6.250596e+00	RB1;CCNB1
Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	2/112	1.377992e-01	1.935109e-01	0	0	3.153748e+00	6.250596e+00	MAP2K1;MAPK14
Reactome_2022	Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	2/112	1.377992e-01	1.935109e-01	0	0	3.153748e+00	6.250596e+00	RPS6;EIF4G1
Reactome_2022	Platelet Calcium Homeostasis R-HSA-418360	1/26	1.404390e-01	1.960692e-01	0	0	6.907478e+00	1.355926e+01	TRPC6
Reactome_2022	TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956	1/26	1.404390e-01	1.960692e-01	0	0	6.907478e+00	1.355926e+01	BIRC2
Reactome_2022	Metal Ion SLC Transporters R-HSA-425410	1/26	1.404390e-01	1.960692e-01	0	0	6.907478e+00	1.355926e+01	SLC30A10
Reactome_2022	HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	2/114	1.417591e-01	1.975287e-01	0	0	3.097118e+00	6.050610e+00	PCNA;ERCC1
Reactome_2022	BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108	1/27	1.454309e-01	2.003158e-01	0	0	6.641472e+00	1.280512e+01	SERPINE1
Reactome_2022	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	1/27	1.454309e-01	2.003158e-01	0	0	6.641472e+00	1.280512e+01	NRAS
Reactome_2022	Gap Junction Trafficking And Regulation R-HSA-157858	1/27	1.454309e-01	2.003158e-01	0	0	6.641472e+00	1.280512e+01	SRC
Reactome_2022	Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952	1/27	1.454309e-01	2.003158e-01	0	0	6.641472e+00	1.280512e+01	LCK
Reactome_2022	Integrin Signaling R-HSA-354192	1/27	1.454309e-01	2.003158e-01	0	0	6.641472e+00	1.280512e+01	SRC
Reactome_2022	Interleukin Receptor SHC Signaling R-HSA-912526	1/27	1.454309e-01	2.003158e-01	0	0	6.641472e+00	1.280512e+01	PIK3R1
Reactome_2022	TCR Signaling R-HSA-202403	2/116	1.457434e-01	2.003624e-01	0	0	3.042475e+00	5.859525e+00	LCK;PIK3R1
Reactome_2022	Chromosome Maintenance R-HSA-73886	2/118	1.497510e-01	2.051867e-01	0	0	2.989716e+00	5.676817e+00	MIS18A;PCNA
Reactome_2022	Recycling Pathway Of L1 R-HSA-437239	1/28	1.503941e-01	2.051867e-01	0	0	6.395169e+00	1.211562e+01	SRC
Reactome_2022	MET Promotes Cell Motility R-HSA-8875878	1/28	1.503941e-01	2.051867e-01	0	0	6.395169e+00	1.211562e+01	SRC
Reactome_2022	Mitophagy R-HSA-5205647	1/28	1.503941e-01	2.051867e-01	0	0	6.395169e+00	1.211562e+01	SRC
Reactome_2022	RHO GTPases Activate Formins R-HSA-5663220	2/119	1.517631e-01	2.062716e-01	0	0	2.964013e+00	5.588451e+00	SRC;DVL3
Reactome_2022	Synthesis Of DNA R-HSA-69239	2/119	1.517631e-01	2.062716e-01	0	0	2.964013e+00	5.588451e+00	PCNA;CCNE1
Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482	1/29	1.553287e-01	2.099274e-01	0	0	6.166460e+00	1.148325e+01	BIRC2
Reactome_2022	FCERI Mediated MAPK Activation R-HSA-2871796	1/29	1.553287e-01	2.099274e-01	0	0	6.166460e+00	1.148325e+01	NRAS
Reactome_2022	FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017	1/29	1.553287e-01	2.099274e-01	0	0	6.166460e+00	1.148325e+01	SMAD4
Reactome_2022	HCMV Infection R-HSA-9609646	2/121	1.558036e-01	2.101740e-01	0	0	2.913902e+00	5.417409e+00	IRS1;EGFR
Reactome_2022	Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	2/123	1.598646e-01	2.137457e-01	0	0	2.865449e+00	5.253593e+00	CDH2;IGFBP2
Reactome_2022	Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	1/30	1.602349e-01	2.137457e-01	0	0	5.953523e+00	1.090158e+01	PCNA
Reactome_2022	Signaling By CSF3 (G-CSF) R-HSA-9674555	1/30	1.602349e-01	2.137457e-01	0	0	5.953523e+00	1.090158e+01	NRAS
Reactome_2022	FGFR1 Mutant Receptor Activation R-HSA-1839124	1/30	1.602349e-01	2.137457e-01	0	0	5.953523e+00	1.090158e+01	PIK3R1
Reactome_2022	Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723	1/30	1.602349e-01	2.137457e-01	0	0	5.953523e+00	1.090158e+01	SMAD4
Reactome_2022	MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282	1/30	1.602349e-01	2.137457e-01	0	0	5.953523e+00	1.090158e+01	MAPK14
Reactome_2022	Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695	1/31	1.651129e-01	2.182282e-01	0	0	5.754783e+00	1.036509e+01	PIK3R1
Reactome_2022	RIPK1-mediated Regulated Necrosis R-HSA-5213460	1/31	1.651129e-01	2.182282e-01	0	0	5.754783e+00	1.036509e+01	BIRC2
Reactome_2022	DNA Strand Elongation R-HSA-69190	1/31	1.651129e-01	2.182282e-01	0	0	5.754783e+00	1.036509e+01	PCNA
Reactome_2022	EGFR Downregulation R-HSA-182971	1/31	1.651129e-01	2.182282e-01	0	0	5.754783e+00	1.036509e+01	EGFR
Reactome_2022	Late Endosomal Microautophagy R-HSA-9615710	1/31	1.651129e-01	2.182282e-01	0	0	5.754783e+00	1.036509e+01	PARK7
Reactome_2022	SARS-CoV Infections R-HSA-9679506	4/369	1.669738e-01	2.202828e-01	0	0	1.909883e+00	3.418534e+00	RB1;CAV1;RPS6;YWHAZ
Reactome_2022	Generation Of Second Messenger Molecules R-HSA-202433	1/32	1.699627e-01	2.229986e-01	0	0	5.568864e+00	9.869007e+00	LCK
Reactome_2022	Termination Of Translesion DNA Synthesis R-HSA-5656169	1/32	1.699627e-01	2.229986e-01	0	0	5.568864e+00	9.869007e+00	PCNA
Reactome_2022	Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926	1/32	1.699627e-01	2.229986e-01	0	0	5.568864e+00	9.869007e+00	SRC
Reactome_2022	Transmission Across Chemical Synapses R-HSA-112315	3/246	1.717227e-01	2.248973e-01	0	0	2.145854e+00	3.780725e+00	PRKAA1;NRAS;SRC
Reactome_2022	Leishmania Infection R-HSA-9658195	3/247	1.731480e-01	2.263516e-01	0	0	2.136951e+00	3.747375e+00	SRC;DVL3;MAPK14
Reactome_2022	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	2/130	1.742266e-01	2.268415e-01	0	0	2.707785e+00	4.731579e+00	NRAS;PIK3R1
Reactome_2022	Oncogene Induced Senescence R-HSA-2559585	1/33	1.747847e-01	2.268415e-01	0	0	5.394565e+00	9.409204e+00	RB1
Reactome_2022	CaM Pathway R-HSA-111997	1/33	1.747847e-01	2.268415e-01	0	0	5.394565e+00	9.409204e+00	PRKCD
Reactome_2022	Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417	1/33	1.747847e-01	2.268415e-01	0	0	5.394565e+00	9.409204e+00	PCNA
Reactome_2022	EPHB-mediated Forward Signaling R-HSA-3928662	1/34	1.795788e-01	2.326435e-01	0	0	5.230830e+00	8.982073e+00	SRC
Reactome_2022	RHOBTB GTPase Cycle R-HSA-9706574	1/35	1.843454e-01	2.371097e-01	0	0	5.076726e+00	8.584462e+00	RBM15
Reactome_2022	Ca-dependent Events R-HSA-111996	1/35	1.843454e-01	2.371097e-01	0	0	5.076726e+00	8.584462e+00	PRKCD
Reactome_2022	Regulation Of TNFR1 Signaling R-HSA-5357905	1/35	1.843454e-01	2.371097e-01	0	0	5.076726e+00	8.584462e+00	BIRC2
Reactome_2022	Transport Of SLBP Independent Mature mRNA R-HSA-159227	1/35	1.843454e-01	2.371097e-01	0	0	5.076726e+00	8.584462e+00	EIF4E
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	5/523	1.876851e-01	2.409742e-01	0	0	1.684059e+00	2.817413e+00	RB1;CCNB1;PCNA;CCNE1;SRC
Reactome_2022	Platelet Aggregation (Plug Formation) R-HSA-76009	1/36	1.890844e-01	2.410491e-01	0	0	4.931429e+00	8.213598e+00	SRC
Reactome_2022	HSF1-dependent Transactivation R-HSA-3371571	1/36	1.890844e-01	2.410491e-01	0	0	4.931429e+00	8.213598e+00	AKT1S1
Reactome_2022	Transport Of SLBP Dependant Mature mRNA R-HSA-159230	1/36	1.890844e-01	2.410491e-01	0	0	4.931429e+00	8.213598e+00	EIF4E
Reactome_2022	Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854	1/36	1.890844e-01	2.410491e-01	0	0	4.931429e+00	8.213598e+00	CCNB1
Reactome_2022	Early SARS-CoV-2 Infection Events R-HSA-9772572	1/37	1.937962e-01	2.457486e-01	0	0	4.794203e+00	7.867038e+00	RB1
Reactome_2022	HDR Thru Single Strand Annealing (SSA) R-HSA-5685938	1/37	1.937962e-01	2.457486e-01	0	0	4.794203e+00	7.867038e+00	ERCC1
Reactome_2022	Triglyceride Metabolism R-HSA-8979227	1/37	1.937962e-01	2.457486e-01	0	0	4.794203e+00	7.867038e+00	CAV1
Reactome_2022	Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471	1/38	1.984809e-01	2.499260e-01	0	0	4.664395e+00	7.542618e+00	CCNE1
Reactome_2022	FCGR3A-mediated IL10 Synthesis R-HSA-9664323	1/38	1.984809e-01	2.499260e-01	0	0	4.664395e+00	7.542618e+00	SRC
Reactome_2022	Fanconi Anemia Pathway R-HSA-6783310	1/38	1.984809e-01	2.499260e-01	0	0	4.664395e+00	7.542618e+00	ERCC1
Reactome_2022	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	1/38	1.984809e-01	2.499260e-01	0	0	4.664395e+00	7.542618e+00	PGR
Reactome_2022	Beta-catenin Independent WNT Signaling R-HSA-3858494	2/142	1.992901e-01	2.505063e-01	0	0	2.474185e+00	3.990845e+00	NRAS;DVL3
Reactome_2022	Ovarian Tumor Domain Proteases R-HSA-5689896	1/39	2.031385e-01	2.540115e-01	0	0	4.541419e+00	7.238418e+00	ESR1
Reactome_2022	DAG And IP3 Signaling R-HSA-1489509	1/39	2.031385e-01	2.540115e-01	0	0	4.541419e+00	7.238418e+00	PRKCD
Reactome_2022	Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	1/39	2.031385e-01	2.540115e-01	0	0	4.541419e+00	7.238418e+00	PCNA
Reactome_2022	Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332	1/41	2.123735e-01	2.650981e-01	0	0	4.313913e+00	6.684015e+00	TPGS2
Reactome_2022	Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	1/42	2.169511e-01	2.684816e-01	0	0	4.208484e+00	6.430914e+00	YWHAZ
Reactome_2022	Formation Of Incision Complex In GG-NER R-HSA-5696395	1/42	2.169511e-01	2.684816e-01	0	0	4.208484e+00	6.430914e+00	ERCC1
Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	1/42	2.169511e-01	2.684816e-01	0	0	4.208484e+00	6.430914e+00	EEF2
Reactome_2022	Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231	1/42	2.169511e-01	2.684816e-01	0	0	4.208484e+00	6.430914e+00	EIF4E
Reactome_2022	Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040	1/42	2.169511e-01	2.684816e-01	0	0	4.208484e+00	6.430914e+00	MYO5B
Reactome_2022	SUMOylation Of Transcription Cofactors R-HSA-3899300	1/43	2.215023e-01	2.722396e-01	0	0	4.108075e+00	6.192192e+00	PARK7
Reactome_2022	Smooth Muscle Contraction R-HSA-445355	1/43	2.215023e-01	2.722396e-01	0	0	4.108075e+00	6.192192e+00	MYH11
Reactome_2022	GPER1 Signaling R-HSA-9634597	1/43	2.215023e-01	2.722396e-01	0	0	4.108075e+00	6.192192e+00	SRC
Reactome_2022	Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234	1/43	2.215023e-01	2.722396e-01	0	0	4.108075e+00	6.192192e+00	EIF4E
Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	1/44	2.260273e-01	2.763838e-01	0	0	4.012336e+00	5.966742e+00	SMAD4
Reactome_2022	TNF Signaling R-HSA-75893	1/44	2.260273e-01	2.763838e-01	0	0	4.012336e+00	5.966742e+00	BIRC2
Reactome_2022	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	1/44	2.260273e-01	2.763838e-01	0	0	4.012336e+00	5.966742e+00	BAX
Reactome_2022	DNA Replication R-HSA-69306	2/155	2.268876e-01	2.769647e-01	0	0	2.262470e+00	3.355923e+00	PCNA;CCNE1
Reactome_2022	SUMOylation Of DNA Replication Proteins R-HSA-4615885	1/45	2.305263e-01	2.804541e-01	0	0	3.920949e+00	5.753563e+00	PCNA
Reactome_2022	TBC/RABGAPs R-HSA-8854214	1/45	2.305263e-01	2.804541e-01	0	0	3.920949e+00	5.753563e+00	TSC2
Reactome_2022	PLC Beta Mediated Events R-HSA-112043	1/47	2.394465e-01	2.898351e-01	0	0	3.750095e+00	5.360480e+00	PRKCD
Reactome_2022	SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678	1/47	2.394465e-01	2.898351e-01	0	0	3.750095e+00	5.360480e+00	RPS6
Reactome_2022	G Alpha (Z) Signaling Events R-HSA-418597	1/47	2.394465e-01	2.898351e-01	0	0	3.750095e+00	5.360480e+00	PRKCD
Reactome_2022	DNA Damage Bypass R-HSA-73893	1/48	2.438681e-01	2.946910e-01	0	0	3.670120e+00	5.179009e+00	PCNA
Reactome_2022	EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665	1/49	2.482642e-01	2.985445e-01	0	0	3.593478e+00	5.006656e+00	SRC
Reactome_2022	mRNA Splicing - Minor Pathway R-HSA-72165	1/49	2.482642e-01	2.985445e-01	0	0	3.593478e+00	5.006656e+00	YBX1
Reactome_2022	Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	2/165	2.483027e-01	2.985445e-01	0	0	2.122592e+00	2.956997e+00	SRC;MAPK14
Reactome_2022	Adaptive Immune System R-HSA-1280218	6/733	2.525617e-01	3.012347e-01	0	0	1.437314e+00	1.977887e+00	NRAS;LCK;SRC;RICTOR;PIK3R1;YWHAZ
Reactome_2022	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	2/167	2.525964e-01	3.012347e-01	0	0	2.096651e+00	2.884912e+00	RPS6;EIF4G1
Reactome_2022	Aquaporin-mediated Transport R-HSA-445717	1/50	2.526350e-01	3.012347e-01	0	0	3.519965e+00	4.842801e+00	MYO5B
Reactome_2022	Extension Of Telomeres R-HSA-180786	1/50	2.526350e-01	3.012347e-01	0	0	3.519965e+00	4.842801e+00	PCNA
Reactome_2022	Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695	1/50	2.526350e-01	3.012347e-01	0	0	3.519965e+00	4.842801e+00	RPS6
Reactome_2022	Diseases Of DNA Repair R-HSA-9675135	1/51	2.569805e-01	3.043970e-01	0	0	3.449391e+00	4.686877e+00	MSH2
Reactome_2022	Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	1/51	2.569805e-01	3.043970e-01	0	0	3.449391e+00	4.686877e+00	PIK3R1
Reactome_2022	Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148	1/51	2.569805e-01	3.043970e-01	0	0	3.449391e+00	4.686877e+00	YWHAZ
Reactome_2022	Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601	1/51	2.569805e-01	3.043970e-01	0	0	3.449391e+00	4.686877e+00	CHEK2
Reactome_2022	G-protein Mediated Events R-HSA-112040	1/52	2.613011e-01	3.090057e-01	0	0	3.381586e+00	4.538365e+00	PRKCD
Reactome_2022	Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279	1/53	2.655967e-01	3.125434e-01	0	0	3.316388e+00	4.396789e+00	MIS18A
Reactome_2022	Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	1/53	2.655967e-01	3.125434e-01	0	0	3.316388e+00	4.396789e+00	YWHAZ
Reactome_2022	Nuclear Envelope Breakdown R-HSA-2980766	1/53	2.655967e-01	3.125434e-01	0	0	3.316388e+00	4.396789e+00	CCNB1
Reactome_2022	AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	1/54	2.698675e-01	3.165330e-01	0	0	3.253651e+00	4.261710e+00	EIF4G1
Reactome_2022	Regulation Of RUNX3 Expression And Activity R-HSA-8941858	1/54	2.698675e-01	3.165330e-01	0	0	3.253651e+00	4.261710e+00	SRC
